year,Country_Code,Total_Revenue,Tax_Revenue,Income_Taxes,PIT,CIT,Tax_on_Goods_and_Services,Value_Added_Tax,Excise_Taxes,Trade_Taxes,Social_Contributions,Property_Tax,Other_Taxes,Direct_Taxes,Indirect_Taxes,Total_Non_Tax_Revenue,GDP_Current_LCU,GDP_Constant_USD,Tax_Revenue_real_USD,Tax_Revenue_current_LCU,gr_Tax_Revenue,outlier
1987,THA,0.15512873404694208,0.1391931762838032,0.026607667595539623,0.01382511471903703,0.012782552876502592,0.07860097136976243,0.026099791040819276,0.04301684631000129,0.029234178751696024,0.00022638485723604942,0.0015504383972547858,0.0011833076912765872,0.028384490850030458,0.10901845781273505,0.015935557763138885,1299912982500.0,100225838000.26561,13950752736.962873,180939016926.7269,0.09442756930132301,0
1988,THA,0.1638183825569207,0.15024256495136598,0.030936107702934423,0.014522866641718193,0.01639586401468112,0.07771511697545058,0.03263347278413178,0.037432020063041443,0.035663905578094,0.00020666273200684406,0.0014348475567562268,0.0012257023895300813,0.0325776179916975,0.11460472494307465,0.013575817605554697,1559803985900.0,113543961683.12268,17059136038.01197,234348951662.9803,0.22281115289308784,0
1989,THA,0.17359925185004474,0.15827500140747275,0.034005584017782114,0.014317125502780541,0.019369431360160807,0.08108867495303211,0.036845029953105096,0.03683147651188637,0.03663234518321125,0.00020538676308376236,0.0012948749225889992,0.0012959174949904396,0.03550584570345488,0.1190169376312338,0.015324250442571984,1856992051200.0,127385545129.53897,20161947334.669464,293915419517.3457,0.18188560603207948,0
1990,THA,0.18743856217033428,0.17076104931063718,0.043174917063071826,0.01718955920276284,0.025985357860308988,0.08509512177557703,0.04300614941591815,0.03269409273472951,0.03948190983124561,0.00019483385443657894,0.0013033103641449158,0.0017057902765978033,0.04467306128165332,0.12628282188342044,0.016677512859697093,2183544963099.9998,141610897158.9865,24181625392.689266,372864429115.9125,0.19936953466333907,0
1991,THA,0.1941357643591559,0.1769771986819385,0.04787591673437221,0.018433197560974664,0.029442719173397545,0.09084258470418514,0.043849968898672376,0.037247662174940806,0.03551589690074399,0.0013311445636930803,0.0012680516402031204,0.001474748702434032,0.05047511293826841,0.12783323030736318,0.017158565677217377,2506635083800.0,153730326381.09927,27206762515.38706,443617255248.79016,0.12510065281270832,0
1992,THA,0.17796151170815555,0.15874563894965538,0.04674235244985261,0.01713694362331153,0.029605408826541075,0.08059725184848582,0.03653778418787551,0.03404361425049206,0.028445527832715523,0.0017502110268063657,0.0012825115834811146,0.0016779952351203109,0.04977507506014008,0.11072077491632165,0.019215872758500174,2830914027500.0,166156945172.20474,26376690427.284496,449395256107.0298,-0.030509770783389123,0
1993,THA,0.18299775175819127,0.16325324297466567,0.04873754343194403,0.016599053942788572,0.03213848948915546,0.08007626310772165,0.03251263467771268,0.03715068674487251,0.03179590609783115,0.001984103272651948,0.0014221194267764771,0.0012214109103923807,0.052143766131372456,0.11309358011594517,0.0197445087835256,3263426000000.0,179868076575.15695,29364046808.50987,532764877707.8413,0.11325743801941135,0
1994,THA,0.18905122943598557,0.16976842527560998,0.05405208330509692,0.017549043259990946,0.036503040045105975,0.0818337313538027,0.035363734687958275,0.036706613284034816,0.03121908112840836,0.002513356952527588,0.0013445050134314968,0.0013190244748704965,0.05790994527105601,0.11437183695708156,0.019282804160375595,3689090000000.0,194252171027.29822,32977885181.672886,626291000000.0,0.12307017478652527,0
1995,THA,0.19273005155290593,0.17340630674868154,0.05733343228355212,0.01970073565377919,0.037632696629772935,0.07905996027607111,0.03755089672845444,0.036419924179790016,0.030386885081096895,0.0023425594928311276,0.001437544352736349,0.0013092726234224179,0.0611135361291196,0.11075611798059043,0.019323744804224385,4217614000000.0,210026059881.65903,36419843365.05592,731360867031.5338,0.10437170741609192,0
1996,THA,0.19810697397170055,0.17718904713809433,0.05986066931760734,0.02270510207271367,0.03715556724489367,0.08426110867383621,0.04196778988510554,0.036259177058619994,0.027527672651583828,0.0025848288440166816,0.0014521607250455686,0.0011695326504412426,0.0638976588866696,0.11295831397586127,0.020917926833606226,4638604000000.0,221896616148.18692,39317649978.464714,821909822810.9529,0.07956669622003854,0
1997,THA,0.195690337280075,0.17181287217647967,0.05864595856865987,0.023684271423109235,0.03496168714555063,0.0860709691677747,0.03856867685045047,0.03844702852196856,0.022338284682140136,0.002768401751141488,0.0017151777413705585,0.0010366645514435495,0.06312953806117191,0.10944591840135838,0.023877465103595334,4710310000000.0,215786526060.27017,37074902819.399796,809291889941.594,-0.05704173978590599,0
1998,THA,0.17212801115544865,0.15012679836624404,0.04570611577989343,0.025283102902675474,0.020423012877217962,0.08653342433860768,0.04296638625613334,0.03348612662310523,0.014412240705689326,0.001907877791175225,0.001707306023385009,0.0006782856495047706,0.04932129959445367,0.10162395069380178,0.022003339743263885,4701553000000.0,199313306518.39337,29922268579.396236,705829099239.2097,-0.19292388370768365,0
1999,THA,0.16373263217978293,0.13942274669554458,0.04460918268135699,0.021134401473457985,0.023474781207899,0.0772974605940389,0.0328646936910586,0.034768940217181396,0.014217650304677356,0.003325802780521443,0.0017660367683886308,0.000618812268767455,0.04970102223026706,0.09213392316748371,0.024311973244929196,4789826000000.0,208426524281.41803,29059398499.520916,667810697113.7335,-0.028837054168729503,0
2000,THA,0.16171683854040111,0.14065064194931698,0.046435743417472364,0.01724320553202745,0.029192537885444916,0.07451627853591318,0.03516942167443321,0.035678630200699314,0.01720592612404812,0.005340028636108204,0.0017936556608846108,0.0006990382109986877,0.05356942771446518,0.09242124287095999,0.02106619659108415,5069820000000.0,217712440842.02338,30621394564.783283,713073437567.4862,0.05375183747482315,0
2001,THA,0.17609628264702068,0.14298084775472014,0.047439734945452894,0.01814962844805055,0.029290106497402345,0.07569377099737644,0.03413954278502222,0.03811232638723236,0.017378124244038323,0.005062625666205115,0.0018284333452509845,0.0006407842226015166,0.05433079395690899,0.09371267946401626,0.03311543489230054,5345001000000.0,225210999429.683,32200859622.14387,764232774229.8269,0.051580441707807845,0
2002,THA,0.1701783490467119,0.14681027930522303,0.048413588493331744,0.017885872265009675,0.030527716228322076,0.07892409436897119,0.034628379019850324,0.04064995384631251,0.01689675717219526,0.0052361095768182694,0.0018809573247818125,0.0006948819459430134,0.05553065539493183,0.09651573348710946,0.023368069741488896,5769578000000.0,239059304977.90973,35096363334.31942,847033357653.27,0.08992007499651877,0
2003,THA,0.1901785782497402,0.1579517131219712,0.0526496708455825,0.017629104728442615,0.035020566117139884,0.08478905055285325,0.03666123303654297,0.043014061510209575,0.017839397494007727,0.007283653828298852,0.0018353765578017324,0.0008382176717259994,0.06176870123168309,0.103466665718587,0.03222686512776879,6317303000000.0,256245860052.21188,40474472575.65975,997828831160.5681,0.1532383623371394,0
2004,THA,0.1893629273168201,0.16258873813748703,0.05865045319054003,0.018508410892696014,0.04014204229784401,0.0856738144205873,0.03908486122615584,0.041728390587343664,0.015403625561383789,0.00891525104260389,0.0018925506200791137,0.0009682943448968268,0.06945825485322304,0.10204573432686792,0.026774189179333104,6954282000000.0,272362038917.80444,44283000224.19896,1130687935032.2395,0.09409702971224276,0
2005,THA,0.20308420079719253,0.17523917284658205,0.06458757816752028,0.01817386877957304,0.04641370938794724,0.09174469485116704,0.047565813709245196,0.038701266704706826,0.014642135484398066,0.00963143989075055,0.0018510471397057866,0.0024137172037908654,0.07607006519797663,0.10880054753935597,0.02784502795061048,7614411000000.0,283767576325.1078,49727195355.89123,1334343085353.9158,0.12294097292706074,0
2006,THA,0.19341146702912212,0.16749504770758947,0.06864552704521255,0.01896836139562927,0.04967716564958327,0.08382681469480655,0.04017337576653249,0.038276308216442644,0.011647269171272954,0.008809906870357133,0.0019799396594670296,0.001395497136830402,0.07943537357503672,0.0968695810029099,0.025916419321532668,8400644000000.0,297864612891.05927,49890847546.59064,1407066267554.475,0.0032909998146521957,0
2007,THA,0.1880909030673158,0.16232630848648022,0.06774594887546223,0.019523897770315615,0.04822205110514662,0.08129795962168314,0.03521859716732808,0.03872698664776324,0.010092709512800746,0.00879314551612236,0.002018111551317072,0.0011715789252170514,0.07855720594290166,0.09256224805970094,0.025764594580835576,9076301000000.0,314054006434.0331,50979227529.8259,1473322436042.149,0.021815223367750436,0
2008,THA,0.19225436007999233,0.16346050430764325,0.07342175674044076,0.01931609287053829,0.054115965786100076,0.07703772932580552,0.03790074969104553,0.03362545446903306,0.009941349130703707,0.00874632685177974,0.0017616276697930923,0.0012980414409001731,0.08392971126201358,0.0882771198974094,0.02878355385615146,9706929000000.0,319473632807.2463,52221321131.66732,1586699509618.4873,0.024364700330437916,0
2009,THA,0.18194655861022485,0.15342136524998923,0.06609571559438497,0.01841831306550311,0.04767740252888186,0.07502414000457207,0.0323223614134306,0.0370305578747188,0.0079599304499508,0.008567495311977154,0.002942624729569,0.0013989544715123927,0.07760583563593114,0.08438302492603526,0.02852519336023563,9658667000000.0,317267289651.68646,48675580727.52551,1481845877635.0178,-0.06789832825565278,0
2010,THA,0.19331514150755294,0.16081000903854878,0.06318006474928044,0.017365291251019717,0.04581477349826071,0.08548982152451423,0.03597800863440934,0.04424966305522563,0.008590047455850682,0.01224942360631342,0.0022822016457764147,0.0012678736631270234,0.07771169000137026,0.09534774264349194,0.03250513246900418,10808145000000.0,341104820155.4644,54853069212.292786,1738057895139.9458,0.12691144907643537,0
2011,THA,0.20435841975803878,0.1774046206877857,0.07541853580656191,0.01895061278543869,0.05646792302112322,0.09051810392933728,0.04123720885417339,0.043203345805841994,0.008786687130877852,0.00869754240200713,0.0015260437585246666,0.0011552500624840032,0.0856421219670937,0.10046004112269913,0.026953799070252978,11306906000000.0,343970551186.4318,61021965160.99751,2005897370082.4482,0.11246218374453787,0
2012,THA,0.1953435547921956,0.16762135789678928,0.06985875941920801,0.019501275336580606,0.050357484082627406,0.08550003074770622,0.04268752127992999,0.036496751228542956,0.009358662779619564,0.008351710805076172,0.0018116381321885051,0.0010922668180665337,0.0800221083564727,0.0959509603453923,0.027722196895406455,12357342000000.0,368883637205.4687,61832776174.28724,2071354446035.026,0.013287199308487097,0
2013,THA,0.2134132463638716,0.18438935545013924,0.0730310455605915,0.020749187463513653,0.05228185809707778,0.09976079567509345,0.042096010100395966,0.04293393810619512,0.008520176702677087,0.007983803530114996,0.0018388398882768701,0.001238497623500731,0.08285368897898338,0.10951947000127128,0.02902389091373247,12915158000000.0,378797368588.75696,69846202640.28972,2381417659156.7095,0.12959836128682212,0
2014,THA,0.2031774323936736,0.17250662677086387,0.06663421097697263,0.017924515519906804,0.04870969545706583,0.09428245195300711,0.042186007465895556,0.0363165945511807,0.007976928472994263,0.009687893698555588,0.00244862860147946,0.0011644067664099906,0.07877073327700768,0.10342378719241135,0.030670805622810143,13230304000000.0,382526510738.72296,65988358017.96573,2282315114193.0674,-0.05523341966337125,0
2015,THA,0.21147113277677163,0.17632639976791287,0.06513678995924482,0.01952126013296943,0.04561552982627541,0.10016146736413539,0.04145593032906626,0.04070211711218405,0.007302255085366857,0.01053617356910123,0.002439677992100999,0.001286209367064713,0.07811264152044706,0.10874993181656696,0.03514473300885898,13743480000000.0,394515072325.67065,69563422357.36327,2423338348682.315,0.05417719802066001,0
2016,THA,0.20385861071220615,0.1679263630388634,0.06127739299616596,0.01939660864584924,0.04188078435031672,0.09639230259581133,0.04008166163513126,0.040394086750663936,0.006682715398486436,0.009985570589856028,0.0023132480995369607,0.0012607039488629463,0.07357621168555895,0.10433572194316072,0.03593224767334277,14590337000000.0,408067287277.08563,68525255427.57605,2450102227921.3613,-0.014924034709705825,0
2017,THA,0.19759384896757048,0.16269490453668814,0.05770376310374603,0.017814815265082908,0.039888947838663126,0.09547908949755757,0.04004663984649796,0.041512046280142954,0.00584728616772684,0.0099097126542903,0.0024546765957257307,0.0012100891719318068,0.07006815235376207,0.1025364648372162,0.034898944430882595,15488664000000.0,425115036935.86584,69164050351.39134,2519926710880.8384,0.009322036376652854,0
2018,THA,0.20209867924639022,0.16468698895631237,0.059566674321166115,0.01717438381806691,0.04239229050309921,0.09576376933828383,0.04116219026192602,0.04045164609483441,0.005730955846222317,0.0099046620045196,0.0023449790217916805,0.001280610428848993,0.07181631534747739,0.10277533561335514,0.03741169029007771,16368705000000.0,442925594863.23065,72944082549.70895,2695712739564.1353,0.054653135250364526,0
2019,THA,0.19855320148440517,0.16131596659126923,0.0610741767450541,0.017663225079576156,0.043410951665478065,0.09109175128090775,0.03772459192530881,0.040465892080454924,0.005802765625837629,0.010187680401602004,0.002222151246211106,0.0011251216932584296,0.07348400839286721,0.09801963860000382,0.037237234893135664,16898090000000.0,452964209686.0362,73070359316.75328,2725931721896.2607,0.001731144770492854,0
2020,THA,,,,,,,,,,,,,,,,15703021000000.0,425391280429.9806,,,,0
1980,TJK,,,,,,,,,,,,,,,,,,,,,0
1981,TJK,,,,,,,,,,,,,,,,,,,,,0
1982,TJK,,,,,,,,,,,,,,,,,,,,,0
1983,TJK,,,,,,,,,,,,,,,,,,,,,0
1984,TJK,,,,,,,,,,,,,,,,,,,,,0
1985,TJK,,,,,,,,,,,,,,,,59700.0,6265495097.133574,,,,0
1986,TJK,,,,,,,,,,,,,,,,59300.0,6484787417.58207,,,,0
1987,TJK,,,,,,,,,,,,,,,,62000.0,6406969965.679749,,,,0
1988,TJK,,,,,,,,,,,,,,,,68800.0,7297538861.024163,,,,0
1989,TJK,,,,,,,,,,,,,,,,69000.0,6823198786.627693,,,,0
1990,TJK,,,,,,,,,,,,,,,,72900.0,6782259619.062561,,,,0
1991,TJK,,,,,,,,,,,,,,,,135200.0,6300719247.40547,,,,0
1992,TJK,,,,,,,,,,,,,,,,647000.0,4473510599.157125,,,,0
1993,TJK,,,,,,,,,,,,,,,,7070600.0,3739854867.834566,,,,0
1994,TJK,,,,,,,,,,,,,,,,20200000.0,2943265855.293172,,,,0
1995,TJK,0.11963076923076922,0.08624615384615385,,,,,,,,0.003738461538461538,,,,,0.017353846153846157,69800000.0,2577820482.558514,222327101.92650816,6019981.538461539,,0
1996,TJK,0.12121753246753247,0.10550974025974026,,,,,,,,0.011220779220779221,,,,,0.004487012987012987,308400000.0,2147324502.3053975,226563650.4916185,32539203.896103896,0.019055475146303902,0
1997,TJK,0.12139240506329113,0.10216930379746834,,,,,,,,0.015634493670886075,,,,,0.0035886075949367086,518200000.00000006,2183414029.8290725,223077891.32926112,52944133.227848105,-0.015385341623837978,0
1998,TJK,0.11239121951219512,0.10043902439024391,,,,,,,,0.008111219512195122,,,,,0.003840975609756098,1025300000.0,2299415927.690673,230951092.44463882,102980131.70731708,0.03529350698297984,0
1999,TJK,0.12246914498141265,0.11765353159851301,0.023471375464684013,,,0.03564386617100372,0.02272193308550186,,0.04853605947955391,0.009950185873605947,0.007288475836431227,0.0027144981412639403,0.04071003717472119,0.08689442379182157,0.0048156133828996285,1345000000.0,2384483986.122513,280542962.0074133,158244000.0,0.2147288806380605,0
2000,TJK,0.11903707802988378,0.1125622578859989,0.018428334255672384,,,0.03895960154952961,0.02462645268400664,,0.047758716104039846,0.015993359158826784,0.0063641394576646375,0.0011068068622025456,0.04078583287216381,0.08782512451577199,0.006474820143884892,1786700000.0,2582976170.652428,290745629.8343685,201114986.16491422,0.03636757719370487,0
2001,TJK,0.13419585987261148,0.12273089171974523,0.01875,,,0.05115445859872612,0.03423566878980892,,0.045541401273885354,0.017834394904458598,0.00589171974522293,0.001393312101910828,0.04247611464968153,0.0980891719745223,0.011464968152866243,2563800000.0,2830446886.090509,347383270.2952643,314657460.19108284,0.19480134746362654,0
2002,TJK,0.14559043348281017,0.13034379671150972,0.017937219730941704,,,0.06905829596412556,0.04753363228699552,,0.036771300448430494,0.01943198804185351,0.005680119581464873,0.0008968609865470852,0.04304932735426009,0.10672645739910314,0.015246636771300448,3375300000.0,3136135256.1894965,408775776.2925622,439949417.0403588,0.17672844735762983,0
2003,TJK,0.15195460277427492,0.13156788566624633,0.015762925598991173,,,0.0748213535098781,0.052122740647330815,,0.03383774695250105,0.01828499369482976,0.0058848255569567045,0.0014712063892391761,0.039932744850777635,0.11013030685161833,0.020386717108028585,4761400000.0,3481110105.456968,458002296.3463771,626447330.8112652,0.12042425923639688,0
2004,TJK,0.15329652484572914,0.13218577460214356,0.017050990581357582,,,0.07827216628775577,0.056674244884702824,,0.03004222150048717,0.01948684637869438,0.005521273140630075,0.0012991230919129587,0.04205911010068204,0.10961351088015589,0.02111075024358558,6167300000.0,3839664409.4544854,507549014.1760233,815229327.7038,0.10818006421560633,0
2005,TJK,0.17205943618941813,0.14497986390779058,0.020969309818080824,,,0.09401472017775309,0.0680461047076795,,0.020969309818080824,0.020969309818080824,0.008054436883766143,,0.04999305651992779,0.11498402999583392,,7206600000.0,4096921867.9285917,593971174.8531384,1044811887.2378836,0.17027352681871832,0
2006,TJK,0.16878774805867128,0.1449525452976704,0.02092320966350302,,,0.09728213977566869,0.07279982743744608,,0.018442622950819672,0.0203839516824849,0.008304572907679034,,0.04961173425366695,0.11572476272648835,0.023835202761000863,9335200000.0,4383706530.23944,635429419.3962259,1353161000.8628128,0.0697984116036241,0
2007,TJK,0.18528951486697964,0.1581377151799687,0.023865414710485134,,,0.10938967136150235,0.08302034428794992,,0.017683881064162753,0.019796557120500782,0.007198748043818467,,0.05086071987480438,0.1270735524256651,0.027151799687010956,12804400000.0,4725635644.802524,747301223.6420891,2024858560.250391,0.17605701094570314,0
2008,TJK,0.18535975921403827,0.1671304446589812,0.02572548128797774,,,0.11817820432733261,0.08921574195013914,,0.016355272871826906,0.019649043102958716,0.006871486171843943,,0.052246010562780394,0.1345334771991595,0.018172525413141006,17707000000.0,5098960779.061645,852191582.3032779,2959378783.57658,0.14035887449774154,0
2009,TJK,0.1774232652863308,0.15536051980798138,0.02579644086699316,,,0.10590117829607719,0.0788440091160355,,0.01522571885758619,0.020511079862289675,0.008437181787324832,,0.05474470251660767,0.12112689715366338,0.02201425592784755,20628500000.0,5297820307.994629,823072116.8993256,3204854482.858944,-0.03417009274516536,0
2010,TJK,0.1856709168184578,0.1566079740943129,0.031572556162720096,,,0.10451325642582474,0.07379073062133172,0.030722525804493018,0.01436956081764825,0.022950819672131147,0.006152600688119814,0.006152600688119814,0.06067597652297106,0.12503541793159278,0.02906294272414491,24707100000.0,5642178579.58438,883610156.8270378,3869328876.7455983,0.07355131911863433,0
2011,TJK,0.2012704113871429,0.16934384249559348,0.032824503641624266,,,0.11317303535202368,0.08350793175695899,0.03199308257674016,0.015331404436462802,0.02464332036316472,0.005686920083807243,0.008014899065482722,0.06315474408859623,0.1365193388539692,0.031926568891549434,30071100000.0,6059699828.302272,1026172853.2945948,5092355622.069241,0.16134116993345393,0
2012,TJK,,0.19799999999999998,,,,,,,,,,,,,,36163100000.0,6514177282.897397,1289807102.0136845,7160293799.999999,0.256910176363246,0
2013,TJK,,0.21,,,,,,,,,,,,,,40250200000.0,6996226385.351182,1469207540.9237483,8452542000.0,0.139090906407616,0
2014,TJK,,0.228,,,,,,,,,,,,,,44994100000.0,7464973601.455044,1702013981.13175,10258654800.0,0.15845715035033603,0
2015,TJK,,0.21999999999999997,,,,,,,,,,,,,,50977800000.0,7912871962.606937,1740831831.773526,11215115999.999998,0.02280701044298361,0
2016,TJK,0.27447632685282075,0.20708266784160378,0.04378476620587101,,,0.12063299737474986,,,0.012208331038534265,,0.005085274733344349,,0.07425969782085881,0.13284132841328414,0.06739365901121698,54790300000.0,8458860097.956909,1751683315.9838066,11346121495.841824,0.00623350516242871,0
2017,TJK,0.27044014862586546,0.2155402419262436,0.050300361743571276,,,0.12282912936015583,,,0.011736205457253695,,0.00491054621642414,,0.08097490710883408,0.1345653348174095,0.05491627518700997,64434300000.0,9059439283.601246,1952673734.9035275,13888184610.348158,0.11474129888988394,0
2018,TJK,0.2620707686944396,0.2128435303003893,0.04983731334611586,,,0.12155017140201034,,,0.011126605078147696,,0.005200162686653884,,0.08015222822613445,0.13267677648015805,0.04922723839405032,71059200000.0,9747956613.641266,2074789498.862435,15124490988.321423,0.06253772034524796,0
2019,TJK,0.2514898842996574,0.20383944153577663,0.04930515157391248,,,0.11736797879904337,,,0.01054876866395191,,0.004783142653997803,,0.07590976666020297,0.12791674746299528,0.04765044276388081,79109800000.0,10469305367.776403,2134057359.4350507,16125697452.006983,0.028565722260070814,0
2020,TJK,0.2277600765661534,0.18418278957634202,0.04568527918781726,,,0.10436984359667083,,,0.008238130428988527,,0.004712695201289025,,0.07157481555068268,0.11260797402565935,0.043565172092121685,84579200000.0,10940424058.72794,2015037822.2846377,15578032996.135347,-0.05577147991088727,0
1980,TKM,,,,,,,,,,,,,,,,,,,,,0
1981,TKM,,,,,,,,,,,,,,,,,,,,,0
1982,TKM,,,,,,,,,,,,,,,,,,,,,0
1983,TKM,,,,,,,,,,,,,,,,,,,,,0
1984,TKM,,,,,,,,,,,,,,,,,,,,,0
1985,TKM,,,,,,,,,,,,,,,,,,,,,0
1986,TKM,,,,,,,,,,,,,,,,,,,,,0
1987,TKM,,,,,,,,,,,,,,,,2500.0,9505676773.029646,,,,0
1988,TKM,,,,,,,,,,,,,,,,2700.0,10553546665.678211,,,,0
1989,TKM,,,,,,,,,,,,,,,,2800.0,10104459535.744125,,,,0
1990,TKM,,,,,,,,,,,,,,,,3000.0,13679877891.71395,,,,0
1991,TKM,,,,,,,,,,,,,,,,5900.0,13049883507.50367,,,,0
1992,TKM,,,,,,,,,,,,,,,,160000.0,11096839691.007328,,,,0
1993,TKM,,,,,,,,,,,,,,,,2004000.0,11263292305.671848,,,,0
1994,TKM,0.13294117647058823,0.11294117647058823,0.04352941176470588,0.009411764705882354,0.03411764705882353,0.05647058823529411,0.05058823529411765,0.0058823529411764705,,0.04,,0.012941176470588235,0.08352941176470588,0.06941176470588235,0.02,17440000.0,9314758452.222008,1052019778.133309,1969694.1176470586,,0
1995,TKM,0.1750769230769231,0.15046153846153845,0.05523076923076923,0.007076923076923077,0.04815384615384615,0.074,0.05938461538461538,0.014615384615384615,,0.030615384615384614,,0.02123076923076923,0.08584615384615385,0.09523076923076923,0.02476923076923077,130400000.0,8644092030.716425,1300603385.5447173,19620184.615384616,0.23629176235877614,0
1996,TKM,0.14249032258064517,0.12116129032258065,0.04171612903225806,0.0039354838709677415,0.03778064516129032,0.060916129032258064,0.055496774193548384,0.005419354838709678,,0.023200000000000002,,0.018529032258064515,0.06491612903225807,0.07944516129032259,0.021341935483870967,1550000000.0,9223245519.133585,1117500328.0601854,187800000.0,-0.140783162276519,0
1997,TKM,0.20827182718271825,0.16286228622862287,0.06191719171917192,0.009747974797479748,0.05216921692169217,0.08013501350135013,0.07181818181818182,0.008316831683168317,,0.045337533753375334,,0.02081008100810081,0.10725472547254725,0.10094509450945095,0.04540954095409541,2222000000.0,8171795508.954599,1330877299.1811388,361880000.0,0.19094130512815521,0
1998,TKM,0.033709181850660956,0.02693533404787424,0.00873597713469096,0.00225794926759557,0.0059021078956770275,0.013379063951411219,0.010216505894962485,0.003162558056448732,,0.010277956413004644,0.0007431225437656306,0.004044301536262951,0.019757056091461236,0.018035012504465882,0.006775276884601644,2799000000.0,8751993018.190315,235737855.52961925,75392000.0,-0.8228703309653986,0
1999,TKM,0.031194215906257792,0.026616803789578657,0.008915482423335827,0.001705310396409873,0.007210172026925954,0.012006980802792321,0.010201944652206432,0.001805036150585889,,0.007648965345300424,0.0008775866367489404,0.004148591373722264,0.017442034405385193,,0.004577412116679132,4011000000.0,10196071822.189066,271386843.1156581,106760000.0,0.15122300788707976,0
2000,TKM,0.036737507179781734,0.035780202948497035,0.009059927244878422,0.003676048248133257,0.0053838789967451655,0.01926096113344821,0.013363967068734444,0.005896994064713766,,0.009473482672793415,0.000781160252728317,0.0038139000574382536,0.019314570170400152,0.025939115450890293,0.0009573042312847023,5223000000.0,10753701529.143257,384769623.16030866,186880000.0,0.41779026110093964,0
2001,TKM,0.036832616835390374,0.03660518652059354,0.007749271945638607,0.0035556788240188597,0.004193593121619747,0.013839966717514907,0.012442102343641659,0.0013978643738732492,,0.006567743724864791,0.0011482457356815975,0.009357925391762584,0.015465261406184996,0.027707668839273333,0.00022743031479683816,7211000000.0,11220825732.148493,410740418.84037113,263960000.0,0.06749700110614532,0
2002,TKM,0.030512820512820515,0.028872679045092838,0.008421750663129973,0.0032449160035366935,0.00517683465959328,0.012135278514588859,0.01070733863837312,0.0014279398762157382,,0.005928381962864721,0.0008885941644562335,0.003952254641909815,0.015238726790450928,0.021202475685234305,0.0016401414677276746,9048000000.0,11249683443.351519,324808499.41878325,261240000.0,-0.20921223108306808,0
2003,TKM,0.02837471593300227,0.02671155626630755,0.008827539769379682,0.0040265970877872235,0.004800942681592459,0.011201077350391381,0.01031562999747496,0.0008854473529164212,,0.007703055298375558,0.0006901775944785793,0.0015520579075835369,0.01722077266223382,0.01719383890244929,0.0016631596666947226,11881000000.0,11617416308.607145,310319269.3964787,317360000.0,-0.04460853102129947,0
2004,TKM,0.15368463830940124,0.15219452722839338,0.04368734760227581,0.02363858033053373,0.020048767271742075,0.06102682199945814,0.05486318070983473,0.006163641289623409,,0.03948794364670821,0.014156055269574641,0.010159848279599025,0.09733134651855865,0.13133297209428338,0.010972636141966946,14764000000.0,12198334457.76753,1856519745.7737496,2247000000.0,4.982611873843294,0
2005,TKM,0.1699792844745535,0.16264486870835898,0.04451038575667656,0.017804154302670624,0.026706231454005934,0.07345613347516937,0.05677173730474218,0.016684396170427187,,0.03476849000615867,0.005934718100890208,0.008846089244723139,0.08521359386372543,0.1122557527574044,0.007334415766194502,17861000000.0,13788269624.55486,2242591302.8011794,2904999999.9999995,0.20795445774616583,0
2006,TKM,0.17470448110027417,0.16220953750730369,0.05389006247471796,0.01478718144635714,0.03910288102836083,0.07052002337183694,0.05528338352285496,0.015236639848981976,,0.027327070879590094,0.004764259067823273,0.007685738684884714,0.08598139242213133,0.08836352195604297,0.012494943592970471,22249000000.0,15301298963.194973,2482016628.080842,3608999999.9999995,0.10676279934761213,0
2007,TKM,0.14751851851851852,0.14062962962962963,0.05196296296296296,0.013703703703703704,0.03825925925925926,0.05725925925925926,0.04822222222222222,0.009037037037037038,,0.025962962962962962,0.004148148148148148,0.006333333333333333,0.08207407407407408,0.07544444444444444,0.006888888888888889,27000000000.0,16993515438.403568,2389791782.208087,3797000000.0,-0.03715722321492487,0
2008,TKM,0.191146149181322,0.1861936527188195,0.07226601980998584,0.009076207802708713,0.06318981200727714,0.06753588033151404,0.04942389326864766,0.018111987062866385,,0.01754598746715181,0.002769355164746311,0.01402870426521124,0.09258136244188397,0.11115827774408732,0.004932282191227006,49470000000.0,19491562207.848892,3629205164.675483,9211000000.0,0.5186281883194945,0
2009,TKM,,,,,,,,,,,,,,,,57611000000.0,20680547524.914986,,,,0
2010,TKM,,,,,,,,,,,,,,,,64362000000.0,22583157894.736843,,,,0
2011,TKM,,,,,,,,,,,,,,,,83315000000.0,25902882088.974457,,,,0
2012,TKM,,,,,,,,,,,,,,,,100218000000.0,28778101990.892124,,,,0
2013,TKM,,,,,,,,,,,,,,,,111713000000.0,31713468423.143826,,,,0
2014,TKM,,,,,,,,,,,,,,,,124044000000.0,34979955661.38673,,,,0
2015,TKM,,,,,,,,,,,,,,,,125299000000.0,37253652747.72583,,,,0
2016,TKM,,,,,,,,,,,,,,,,126593000000.0,39563379205.57881,,,,0
2017,TKM,,,,,,,,,,,,,,,,132742000000.0,42134998872.46887,,,,0
2018,TKM,,,,,,,,,,,,,,,,142679000000.0,44747368777.858696,,,,0
2019,TKM,,,,,,,,,,,,,,,,158310000000.0,47566453010.86379,,,,0
2020,TKM,,,,,,,,,,,,,,,,,,,,,0
1980,TLS,,,,,,,,,,,,,,,,,,,,,0
1981,TLS,,,,,,,,,,,,,,,,,,,,,0
1982,TLS,,,,,,,,,,,,,,,,,,,,,0
