Country_Code,year,GDP_current_LCU,GDP_constant_USD
CZE,1993,1191388325000.0,127837594220.0424
CZE,1994,1377368118000.0,131556785407.86624
CZE,1995,1596306000000.0,140109046712.1082
CZE,1996,1829255000000.0,146085281312.37363
CZE,1997,1971024000000.0,145328075949.5488
CZE,1998,2156624000000.0,144809884575.82053
CZE,1999,2252983000000.0,146814269063.15784
CZE,2000,2386289000000.0,152688350008.68396
CZE,2001,2579126000000.0,157334620713.2237
CZE,2002,2690982000000.0,159804546639.62814
CZE,2003,2823452000000.0,165531443734.1968
CZE,2004,3079207000000.0,173500559474.73074
CZE,2005,3285601000000.0,184954402823.47092
CZE,2006,3530881000000.0,197470142753.55106
CZE,2007,3859533000000.0,208469898850.69006
CZE,2008,4042860000000.0,214070259127.50174
CZE,2009,3954320000000.0,204100298391.03625
CZE,2010,3992870000000.0,209069940963.17725
CZE,2011,4062323000000.0,212750323790.75912
CZE,2012,4088912000000.0,211080224602.85757
CZE,2013,4142811000000.0,210983331025.62408
CZE,2014,4345766000000.0,215755991069.11224
CZE,2015,4625378000000.0,227381745549.04755
CZE,2016,4796873000000.0,233151067380.88287
CZE,2017,5110743000000.0,245202003265.93875
CZE,2018,5408766000000.0,253002649047.47766
CZE,2019,5748668000000.0,258911043395.79883
DEU,1970,403898488000.0,1538475055638.0264
DEU,1971,448298200000.0,1586670859676.9246
DEU,1972,488766454000.0,1654903122493.3545
DEU,1973,544378101000.0,1733965902248.6504
DEU,1974,589181040000.0,1749399390717.0066
DEU,1975,617171675000.0,1734236665782.2795
DEU,1976,669131883000.0,1820068519234.524
DEU,1977,712971558000.0,1880990182507.062
DEU,1978,760462673000.0,1937579637783.7385
DEU,1979,825908565000.0,2017996232766.5503
DEU,1980,883200322000.0,2046426341561.5454
DEU,1981,924945460000.0,2057256859720.7266
DEU,1982,963498388000.0,2049133970796.262
DEU,1983,1006128384000.0,2081354761740.1758
DEU,1984,1055109196000.0,2140110320404.6252
DEU,1985,1102611512000.0,2189930703204.6685
DEU,1986,1161661784000.0,2240021847097.7104
DEU,1987,1193023841000.0,2271430349881.3667
DEU,1988,1258167313000.0,2355637625792.7812
DEU,1989,1344827397000.0,2447426263561.402
DEU,1990,1463577584000.0,2576038662583.1113
DEU,1991,1585800000000.0,2707629454373.167
DEU,1992,1702060000000.0,2759699241716.259
DEU,1993,1750890000000.0,2732741124691.7764
DEU,1994,1829550000000.0,2798105342960.935
DEU,1995,1894610000000.0,2841312188556.468
DEU,1996,1921380000000.0,2864208132590.5513
DEU,1997,1961150000000.0,2915539348573.1855
DEU,1998,2014420000000.0,2974256351379.311
DEU,1999,2059480000000.0,3030388336119.1055
DEU,2000,2109090000000.0,3118648486219.196
DEU,2001,2172540000000.0,3171087577547.244
DEU,2002,2198120000000.0,3164809653866.0156
DEU,2003,2211570000000.0,3142652293395.542
DEU,2004,2262520000000.0,3179581227512.9985
DEU,2005,2288310000000.0,3202846451125.7354
DEU,2006,2385080000000.0,3325081225495.1465
DEU,2007,2499550000000.0,3424050776251.821
DEU,2008,2546490000000.0,3456917525175.7266
DEU,2009,2445730000000.0,3260086299007.7925
DEU,2010,2564400000000.0,3396354075663.728
DEU,2011,2693560000000.0,3529667518065.224
DEU,2012,2745310000000.0,3544439091712.207
DEU,2013,2811350000000.0,3559949248922.7993
DEU,2014,2927430000000.0,3638607873711.7207
DEU,2015,3026180000000.0,3692893411745.6426
DEU,2016,3134740000000.0,3775244929946.3096
DEU,2017,3259860000000.0,3873475897139.3735
DEU,2018,3356410000000.0,3922591386837.4814
DEU,2019,3449050000000.0,3944379455526.1504
DJI,1985,60600999900.0,
DJI,1987,66355998700.0,
DJI,1988,70341001200.0,
DJI,1989,72727003100.0,
DJI,1990,80388200000.0,
DJI,1991,82182100000.0,
DJI,1992,84961000000.0,
DJI,1993,82826600000.0,
DJI,1994,87383500000.0,
DJI,1995,88456000000.0,
DJI,1996,87795000000.0,
DJI,1997,89336000000.0,
DJI,1998,91396200000.0,
DJI,1999,95272700000.0,
DJI,2000,97965300000.0,
DJI,2001,101730600000.0,
DJI,2002,105054800000.0,
DJI,2003,110550400000.0,
DJI,2004,118375000000.0,
DJI,2005,125939000000.0,
DJI,2006,136645000000.0,
DJI,2007,150693000000.0,
DJI,2008,177562000000.0,
DJI,2009,186449000000.0,
DJI,2010,200578000000.0,1128611700.361803
DJI,2011,220222000000.0,
DJI,2012,240569000000.0,
DJI,2013,363051509000.0,
DJI,2014,393594981000.0,
DJI,2015,431910777500.0,
DJI,2016,462703778000.0,
DJI,2017,488989658800.0,
DJI,2018,535438443200.0,
DJI,2019,590854000000.0,
DMA,1977,123856958.0,192329648.1024948
DMA,1978,154251582.0,212593010.93087754
DMA,1979,148547949.0,173562453.121914
DMA,1980,196572564.0,196790632.5791008
DMA,1981,221689956.0,218101741.55009586
DMA,1982,241724457.0,227104291.13929203
DMA,1983,266396016.99999997,232909799.0959261
DMA,1984,294724091.0,242684200.79648647
DMA,1985,322628219.0,246132581.21882898
DMA,1986,364937288.0,263542416.1423576
DMA,1987,410045637.0,280165515.1057442
DMA,1988,461986697.0,302064997.2340943
DMA,1989,499870556.0,301487640.7519358
DMA,1990,543857571.0,317824206.438587
DMA,1991,593360700.0,322103620.5195282
DMA,1992,631957300.0,328642278.3282043
DMA,1993,662924500.0,335747961.8869179
DMA,1994,713814300.0,335862119.5430251
DMA,1995,741209800.0,346039309.7294941
DMA,1996,789172200.0,356783567.0124896
DMA,1997,818070800.0,364580357.134706
DMA,1998,870506600.0,378339062.8906479
DMA,1999,895749300.0,379681335.3092871
DMA,2000,900366000.0,388564008.27190274
DMA,2001,918553700.0,388319981.2938714
DMA,2002,899627000.0,377334880.712497
DMA,2003,926938800.0,401308443.30637956
DMA,2004,991437600.0,413551138.6969374
DMA,2005,983488700.0,416264998.1949112
DMA,2006,1053675400.0000001,435657783.2733602
DMA,2007,1137714800.0,463338430.7237845
DMA,2008,1237113500.0,496331564.50533557
DMA,2009,1320500700.0,490525690.5210663
DMA,2010,1333330000.0,493825925.9259259
DMA,2011,1352770000.0,492721974.66983706
DMA,2012,1312190000.0,487504047.7590353
DMA,2013,1345400000.0,482629296.7068679
DMA,2014,1404560000.0,504096393.791561
DMA,2015,1459990000.0,490530610.7532563
DMA,2016,1555820000.0,503071000.86455715
DMA,2017,1403560000.0,468865050.5214011
DMA,2018,1487900000.0,479639945.55273974
DMA,2019,1572490000.0,496699506.91087604
DNK,1966,82414195000.0,124887218569.17007
DNK,1967,90845930000.0,131793943848.14554
DNK,1968,101291804000.0,139112562473.07388
DNK,1969,115611767000.0,148167744699.04477
DNK,1970,128065932000.0,150533749187.38425
DNK,1971,141736366000.0,155057281688.16864
DNK,1972,161448778000.0,161150079785.22565
DNK,1973,185904926000.0,167745865678.1583
DNK,1974,208204495000.0,165863095726.56876
DNK,1975,232574033000.0,163447059341.9507
DNK,1976,269461270000.0,173130653932.02472
DNK,1977,298865341000.0,176368701023.27695
DNK,1978,332877424000.0,180295212476.80023
DNK,1979,370196799000.0,187271035245.3941
DNK,1980,400867639000.0,186366541732.64963
DNK,1981,440780420000.0,185125109180.24622
DNK,1982,503383987000.0,191946178909.4038
DNK,1983,554596533000.0,196929239760.1205
DNK,1984,612129296000.0,205133583498.93613
DNK,1985,663955253000.0,213346623071.77615
DNK,1986,712645248000.0,223809521981.5652
DNK,1987,748427484000.0,224378594204.90707
DNK,1988,777843987000.0,224348076011.70465
DNK,1989,821733896000.0,225795541602.01355
DNK,1990,855557153000.0,229126577406.09866
DNK,1991,890550722000.0,232319763286.06473
DNK,1992,923014182000.0,236866276646.50052
DNK,1993,928466126000.0,236891592039.70175
DNK,1994,993286477000.0,249523747852.0233
DNK,1995,1036482553000.0,257078297070.76437
DNK,1996,1088023687000.0,264533824169.5945
DNK,1997,1146129390000.0,273159981605.85516
DNK,1998,1185987558000.0,279219103618.1401
DNK,1999,1241520747000.0,287450544669.54047
DNK,2000,1326911504000.0,298220921608.0427
DNK,2001,1371526218000.0,300675736064.9656
DNK,2002,1410271027000.0,302077924044.66223
DNK,2003,1436751240000.0,303256204834.651
DNK,2004,1506000798000.0,311347745321.6882
DNK,2005,1585984170000.0,318622825351.08466
DNK,2006,1682260207000.0,331090561927.79126
DNK,2007,1738845296000.0,334100966204.7738
DNK,2008,1801469912000.0,332390313313.1027
DNK,2009,1722142505000.0,316081423941.657
DNK,2010,1810925601000.0,321995279401.5016
DNK,2011,1846853613000.0,326299640707.019
DNK,2012,1895002254000.0,327038708713.8742
DNK,2013,1929677034000.0,330091094977.8146
DNK,2014,1981164991000.0,335436569740.6476
DNK,2015,2036356221000.0,343294476994.9314
DNK,2016,2107808218000.0,354437668050.9052
DNK,2017,2192960002000.0,364438964537.51935
DNK,2018,2253557994000.0,372367867708.325
DNK,2019,2335002123000.0,382978543873.0499
DOM,1960,672399700.0,4360946098.505405
DOM,1961,654100200.0,4260066567.409543
DOM,1962,824100000.0,4986290378.995467
DOM,1963,940799900.0,5310543987.174108
DOM,1964,1025599899.9999999,5669795124.840042
DOM,1965,888100000.0,4962100713.974012
DOM,1966,983900000.0,5630165444.084097
DOM,1967,1034800000.0,5817511580.116082
DOM,1968,1079100000.0,5831407316.481308
DOM,1969,1230500000.0,6466531885.634835
DOM,1970,1485500000.0,7645166145.603232
DOM,1971,1666500000.0,8476307789.00217
DOM,1972,1987400000.0,9357349128.254143
DOM,1973,2344800000.0,10564050762.833935
DOM,1974,2925700000.0,11198094832.177187
DOM,1975,3599200000.0,11779640267.95653
DOM,1976,3951500000.0,12572188912.119411
DOM,1977,4587100000.0,13198508201.424156
DOM,1978,4734400000.0,13481046644.1182
DOM,1979,5498800000.0,14091926686.132168
DOM,1980,6761300000.0,15214875474.612513
DOM,1981,7561300000.0,15866051982.079176
DOM,1982,8267400000.0,16135569976.355042
DOM,1983,9220600000.0,16882315497.893938
DOM,1984,11594000000.0,17093833349.327202
DOM,1985,15701800000.0,16731010757.47741
DOM,1986,17780700000.0,17320275818.602276
DOM,1987,22403600000.0,19072631751.285892
DOM,1988,32850500000.0,19483830698.009506
DOM,1989,42393000000.0,20341224230.436565
DOM,1990,60305206122.1556,19231750316.00171
DOM,1991,123551906708.099,19413324750.449898
DOM,1992,145067281337.858,21591680863.856827
DOM,1993,163513029953.941,23181803015.66992
DOM,1994,184769394633.35,23784612019.916092
DOM,1995,214122962652.629,25136869661.863804
DOM,1996,235250330659.208,26639507770.525593
DOM,1997,280362823942.06,29006499711.940975
DOM,1998,318648990755.31805,30954134671.493526
DOM,1999,350520116873.58496,32792825480.535896
DOM,2000,393302968399.757,34321549050.0683
DOM,2001,427319066342.969,35165693165.20697
DOM,2002,477430189772.917,36746427437.10859
DOM,2003,628611039726.167,36251928490.42715
DOM,2004,935984734546.585,37183651730.13137
DOM,2005,1083445000855.06,40689414522.19181
DOM,2006,1261399667614.8901,44422406020.54872
DOM,2007,1458416518056.24,47716750200.9157
DOM,2008,1661642680487.71,49248221333.02843
DOM,2009,1736041063667.15,49714185925.17643
DOM,2010,1983201682219.32,53860175556.52082
DOM,2011,2210213934451.68,55547842687.83281
DOM,2012,2386016246957.06,57057281933.9928
DOM,2013,2619769696512.75,59838941446.69846
DOM,2014,2925665101870.17,64057864285.90358
DOM,2015,3205655136147.4,68495164571.531296
DOM,2016,3487292512702.75,73056394749.87996
DOM,2017,3802655772442.54,76465720939.95613
DOM,2018,4235846766948.5303,81804960997.18542
DOM,2019,4562235075736.19,85937885077.67686
DZA,1960,13446652900.0,27434020371.15787
DZA,1961,12020492300.0,23701500826.216286
DZA,1962,9881251800.0,19035850475.371685
DZA,1963,13344784400.0,25567760578.979893
DZA,1964,14363469800.0,27060767715.745693
DZA,1965,15484023800.0,28740402022.698742
DZA,1966,15007967200.0,27359434056.517914
DZA,1967,16642189299.999998,29945711115.286465
DZA,1968,19018281000.0,33178721529.60602
DZA,1969,21018314800.0,35976776110.238266
DZA,1970,24011524100.0,39165274415.58487
DZA,1971,24942362600.0,34727175507.35791
DZA,1972,30318497800.0,44250745519.84477
DZA,1973,34504847400.0,45938104459.286385
DZA,1974,55227170800.0,49381127583.033455
DZA,1975,61444505600.0,51872574162.00558
DZA,1976,73817292800.0,56223000638.74843
DZA,1977,86966280200.0,59179535472.02948
DZA,1978,104558936100.0,64632832434.52881
DZA,1979,128096878600.0,69465963538.41762
DZA,1980,162500001800.0,70015166290.00092
DZA,1981,191400001500.0,72115618539.30693
DZA,1982,207599992800.0,76731021093.95763
DZA,1983,233699999700.0,80874498553.01065
DZA,1984,267600003099.99997,85403467665.41698
DZA,1985,291300016100.0,88563393624.877
DZA,1986,299500011500.0,88917648087.27626
DZA,1987,323699998700.0,88295226750.6085
DZA,1988,349500014600.0,87412269635.40337
DZA,1989,423300005900.0,91258411387.79321
DZA,1990,555800002600.0,91988479208.17763
DZA,1991,844499976200.0,90884616918.80447
DZA,1992,1048200020000.0,92520542116.53094
DZA,1993,1165999996900.0,90577610030.90358
DZA,1994,1491500007400.0,89762414663.6235
DZA,1995,1990600032300.0,93173381743.84918
DZA,1996,2570000007200.0,96993488969.6794
DZA,1997,2780199911400.0,98060417289.30005
DZA,1998,2830500102100.0,103061502110.78961
DZA,1999,3238198000000.0,106359471777.37233
DZA,2000,4123513000000.0,110401131704.9134
DZA,2001,4227114000000.0,113713165656.06044
DZA,2002,4522770000000.0,120081102932.79947
DZA,2003,5252322000000.0,128726942343.96158
DZA,2004,6149117000000.0,134262200864.75137
DZA,2005,7561986000000.0,142183670715.77164
DZA,2006,8501637000000.0,144600793117.94064
DZA,2007,9352889000000.0,149517220083.94974
DZA,2008,11043701000000.0,153105633365.96503
DZA,2009,9968026000000.0,155555323499.82056
DZA,2010,11991567000000.0,161155315145.81375
DZA,2011,14588531000000.0,165828819285.04276
DZA,2012,16209598000000.0,171466999140.73392
DZA,2013,16647919000000.0,176268075116.67447
DZA,2014,17228597899999.998,182966261971.10806
DZA,2015,16712675400000.0,189736013664.03946
DZA,2016,17514634899999.998,195807566101.2882
DZA,2017,18876200000000.0,198353064460.60486
DZA,2018,20452300000000.0,200733301234.1325
DZA,2019,20428300000000.0,202339167644.00513
ECU,1960,1723727707.49622,10168767411.066486
ECU,1961,1606925598.75671,10689857241.44388
ECU,1962,1517480482.39083,11215707027.002604
ECU,1963,1823470009.68825,11451951118.370806
ECU,1964,2243071157.1958,12300225236.475544
ECU,1965,2385904000.0,12703067759.19037
ECU,1966,2428145000.0,12659937587.162935
ECU,1967,2552372000.0,13244962663.91276
ECU,1968,2580943000.0,13497867066.97892
ECU,1969,3110675000.0,14128114602.604097
ECU,1970,2861132000.0,15098988653.736694
ECU,1971,2752900000.0,16049108549.33783
ECU,1972,3184460000.0,16854395152.474741
ECU,1973,3889890000.0,19205698245.498463
ECU,1974,6596096000.0,21358370782.40212
ECU,1975,7727971000.0,23701844116.874306
ECU,1976,9087566000.0,25455113995.435112
ECU,1977,11021061000.0,25863628384.43585
ECU,1978,11916787000.0,27339620380.652103
ECU,1979,14168371000.0,28360495038.376312
ECU,1980,17872943000.0,29412295887.749577
ECU,1981,21800312000.0,31063168090.380814
ECU,1982,19920300000.0,31254158536.080353
ECU,1983,17144260999.999998,31148873036.337738
ECU,1984,16904408000.0,31966616073.533913
ECU,1985,17140874000.0,33224502867.242245
ECU,1986,15306803000.0,34375659633.56075
ECU,1987,13938747000.0,34286592743.463264
ECU,1988,13045630000.0,36306233273.87303
ECU,1989,13884170000.0,36671393361.23696
ECU,1990,15231973000.0,38020869118.888885
ECU,1991,16980041000.000002,39652474795.483826
ECU,1992,18085191000.0,40490851303.03718
ECU,1993,18929248000.0,41289824101.18923
ECU,1994,22697319000.0,43048048229.302216
ECU,1995,24420668000.0,44017726512.02438
ECU,1996,25213780000.0,44780002396.82677
ECU,1997,28147972000.0,46718020342.02171
ECU,1998,27967906000.0,48244078213.34219
ECU,1999,19635450000.0,45957605225.56966
ECU,2000,18318601000.0,46459371078.363716
ECU,2001,24468324000.0,48325007474.5456
ECU,2002,28548945000.0,50304775101.15203
ECU,2003,32432858000.0,51674512421.787346
ECU,2004,36591661000.0,55917517445.67396
ECU,2005,41507085000.0,58876285668.97473
ECU,2006,46802044000.0,61468918471.6664
ECU,2007,51007777000.0,62815127109.243256
ECU,2008,61762635000.0,66808366776.07626
ECU,2009,62519686000.0,67186830556.68213
ECU,2010,69555367000.0,69555367000.0
ECU,2011,79276664000.0,75028081292.3641
ECU,2012,87924544000.0,79261137178.26112
ECU,2013,95129659000.0,83181798259.06184
ECU,2014,101726331000.0,86333447251.96536
ECU,2015,99290381000.0,86418807383.13863
ECU,2016,99937696000.0,85358980969.67596
ECU,2017,104295862000.0,87380611573.97992
ECU,2018,107562008000.0,88507202749.9263
ECU,2019,107435665000.0,88554747782.66579
EGY,1960,1464800000.0,15409781351.133688
EGY,1961,1565200000.0,16205097756.203064
EGY,1962,1632300000.0,16833145234.809513
EGY,1963,1820500000.0,18603671041.33309
EGY,1964,2047500000.0,20744502898.894325
EGY,1965,2265500000.0,21763896545.074596
EGY,1966,2445300000.0,22862190628.265736
EGY,1967,2534800000.0,23046291647.957733
EGY,1968,2539000000.0,22675985596.92016
EGY,1969,2694600000.0,23873168227.83151
EGY,1970,3201600000.0,25209711141.541374
EGY,1971,3375700000.0,26232556430.548805
EGY,1972,3597100000.0,27034139574.66704
EGY,1973,3997000000.0,27982180935.687004
EGY,1974,4441900000.0,28418405947.31914
EGY,1975,5306600000.0,30958769074.771706
EGY,1976,6704600000.0,35069997463.38055
EGY,1977,8209900000.0,38227364859.31518
EGY,1978,9769800000.0,41525915350.18991
EGY,1979,12614400000.0,43414385095.31924
EGY,1980,15602333887.4878,47760742037.05254
EGY,1981,16380700000.0,51270465907.15506
EGY,1982,22456000000.0,56349918705.89717
EGY,1983,26600000000.0,59220612818.80887
EGY,1984,31600000000.0,64992113220.64196
EGY,1985,37300000000.0,68756135221.83742
EGY,1986,44100000000.0,72018287622.87349
EGY,1987,51500000000.0,74778570423.7502
EGY,1988,61600000000.0,78862467818.70464
EGY,1989,77000000000.0,82743186238.78638
EGY,1990,95800000000.0,87432266723.18468
EGY,1991,112500000000.0,88416233470.25316
EGY,1992,139100000000.0,92370967093.94724
EGY,1993,155200000000.0,95050455603.3059
EGY,1994,175000000000.0,98826973867.40778
EGY,1995,204000000000.0,103414975383.0228
EGY,1996,229400000000.0,108574069873.76338
EGY,1997,265900000000.0,114537342947.00887
EGY,1998,287400000000.0,120923369595.09898
EGY,1999,307600000000.0,128243391747.3977
EGY,2000,340100000000.0,136412500718.85562
EGY,2001,358700000000.0,141235026336.9147
EGY,2002,378900000000.0,144610831625.14917
EGY,2003,417500000000.0,149228913080.75937
EGY,2004,485300000000.0,155335467069.90088
EGY,2005,538500000000.0,162281672226.38034
EGY,2006,617700000000.0,173387967296.92224
EGY,2007,744800000000.0,185677407198.7966
EGY,2008,895500000000.0,198965008971.32837
EGY,2009,1042200000000.0,208263837233.489
EGY,2010,1206600000000.0,218983666061.706
EGY,2011,1371100000000.0,222847790406.4877
EGY,2012,1674700000000.0,227808827463.29214
EGY,2013,1860400000000.0,232787512057.1404
EGY,2014,2130000000000.0,239575390773.66104
EGY,2015,2443900000000.0,250049672567.83542
EGY,2016,2709400000000.0,260918440290.69867
EGY,2017,3470000000000.0,271828016911.38068
EGY,2018,4437400000000.0,286273286743.7895
EGY,2019,5322300000000.0,302183451076.55646
ERI,1992,2186700000.0,885542139.3124225
ERI,1993,2446600000.0,1004689731.1850501
ERI,1994,3275200000.0,1217899071.9487054
ERI,1995,3699300000.0,1252711243.7157798
ERI,1996,4408600000.0,1368697753.0329144
ERI,1997,4942660000.0,1476943745.6806626
ERI,1998,5488489000.0,1503123796.3672533
ERI,1999,5616500000.0,1503326421.0780053
ERI,2000,6798819100.0,1456092118.7902877
ERI,2001,8508911500.0,1583579320.5607047
ERI,2002,10180013500.0,1631172676.1488893
ERI,2003,12077210600.0,1587856627.3313541
ERI,2004,15291082100.0,1610908106.2235763
ERI,2005,16880499400.0,1652380122.3970916
ERI,2006,18621613900.0,1636364974.518463
ERI,2007,20263857800.0,1659712990.959047
ERI,2008,21220402800.0,1497342770.5192091
ERI,2009,28546694100.0,1555387286.3811555
ERI,2010,24438800000.0,1589515447.1544716
ERI,2011,31749400000.0,1727482207.9267375
ESP,1960,4353296384.0,224627031933.87918
ESP,1961,4988749312.0,251219894398.05505
ESP,1962,5819676672.0,276224911089.4325
ESP,1963,6878552576.0,302732831572.3832
ESP,1964,7696745472.0,318803434953.1119
ESP,1965,8927539200.0,338738643803.3279
ESP,1966,10357023744.0,363283850224.926
ESP,1967,11729186816.0,379051598739.2673
ESP,1968,13242030080.0,404057709039.9275
ESP,1969,15161791488.0,440047192036.3853
ESP,1970,17245753000.0,458928029655.5451
ESP,1971,19463608000.0,480265767257.07776
ESP,1972,22842852000.0,519406206411.05994
ESP,1973,27539562000.0,559859978879.0587
ESP,1974,33724898000.0,591317311952.9017
ESP,1975,39598081000.0,594523453423.304
ESP,1976,47651739000.0,614165268772.1158
ESP,1977,60463095000.0,631598806621.762
ESP,1978,74004336000.0,640839118928.5193
ESP,1979,86570429000.0,641105364161.9513
ESP,1980,100299224000.0,655265639628.5553
ESP,1981,112538099000.0,654397618334.5853
ESP,1982,129416657000.0,662554434047.8226
ESP,1983,147359922000.0,674282413862.5797
ESP,1984,166285832000.0,686316248360.1967
ESP,1985,184770920000.0,702248639165.1073
ESP,1986,211536949000.0,725095047526.3556
ESP,1987,236542843000.0,765316958164.7156
ESP,1988,263349903000.0,804304685918.6847
ESP,1989,295099646000.0,843128716911.4092
ESP,1990,328695793000.0,875010730382.9635
ESP,1991,360440276000.0,897288508374.4673
ESP,1992,388202626000.0,905626252710.6827
ESP,1993,401630354000.0,896284791600.8008
ESP,1994,427155977000.0,917645009493.8726
ESP,1995,460588000000.0,942949015520.8036
ESP,1996,489203000000.0,968036404655.4493
ESP,1997,519268000000.0,1003878729729.4111
ESP,1998,555993000000.0,1047979497287.6272
ESP,1999,595723000000.0,1095038925601.9211
ESP,2000,647851000000.0,1152484609387.484
ESP,2001,700993000000.0,1197811239501.9568
ESP,2002,749552000000.0,1230523730745.3904
ESP,2003,802266000000.0,1267216654327.775
ESP,2004,859437000000.0,1306789235708.7986
ESP,2005,927357000000.0,1354513605581.5344
ESP,2006,1003823000000.0,1410085602559.844
ESP,2007,1075539000000.0,1460914788659.9192
ESP,2008,1109541000000.0,1473875223827.731
ESP,2009,1069323000000.0,1418409880841.9639
ESP,2010,1072709000000.0,1420722034063.002
ESP,2011,1063763000000.0,1409152050946.1104
ESP,2012,1031099000000.0,1367449023146.1575
ESP,2013,1020348000000.0,1347820738370.523
ESP,2014,1032158000000.0,1366473336621.79
ESP,2015,1077590000000.0,1418879948438.7236
ESP,2016,1113840000000.0,1461890475184.2864
ESP,2017,1161867000000.0,1505361852514.908
ESP,2018,1204241000000.0,1541942855240.9214
ESP,2019,1244772000000.0,1572012697558.032
EST,1993,1514239000.0,10074197029.752823
EST,1994,2080186000.0,9908736271.446266
EST,1995,2858367000.0,10357272911.80277
EST,1996,3675473000.0,10868505101.994038
EST,1997,4567049000.0,12286468319.37296
EST,1998,5093093000.0,12818509364.906107
EST,1999,5411716000.0,12766795274.39921
EST,2000,6179774000.0,14057073774.980972
EST,2001,6992217000.0,14897630320.66144
EST,2002,7827338000.0,15911026263.495554
EST,2003,8747635000.0,17114964309.693222
EST,2004,9776240000.0,18273211940.14693
EST,2005,11336464000.0,20007394086.098923
EST,2006,13560522000.0,21951864648.904522
EST,2007,16398743000.0,23614406696.28168
EST,2008,16638286000.0,22412683023.01891
EST,2009,14211811000.0,19177666091.93781
EST,2010,14860701000.0,19693608289.0773
EST,2011,16826820000.0,21159587906.674145
EST,2012,18050737000.0,21820792521.89696
EST,2013,19033392000.0,22114540699.31159
EST,2014,20179990000.0,22775173863.45443
EST,2015,20782215000.0,23195350011.736427
EST,2016,21931488000.0,23934775341.876907
EST,2017,23857748000.0,25250985667.443287
EST,2018,25937614000.0,26350783451.007977
EST,2019,28112387000.0,27667385533.076447
ETH,1981,15162549600.0,8227603581.96336
ETH,1982,15954893500.0,8302969570.962226
ETH,1983,17735534000.0,8986719589.933336
ETH,1984,16759345900.0,8730775888.123425
ETH,1985,19625339800.0,7757787405.464448
ETH,1986,20386603800.0,8507314752.236432
ETH,1987,21791591000.0,9686371611.632074
ETH,1988,22581497000.0,9735159432.133703
ETH,1989,23756530700.0,9700011205.553047
ETH,1990,25202595200.0,9964477334.019035
ETH,1991,27870207500.0,9253264787.042852
ETH,1992,29406613100.0,8450777235.355011
ETH,1993,37722155500.0,9561448857.122875
ETH,1994,40066416500.0,9866455689.208313
ETH,1995,47924428300.0,10471023887.698662
ETH,1996,54008447600.0,11772171512.263922
ETH,1997,55816131300.0,12141100401.783627
ETH,1998,53805023800.0,11721244257.525623
ETH,1999,57840190200.0,12326311978.14117
ETH,2000,67159835100.0,13074915711.785149
ETH,2001,68548836800.00001,14160304516.17066
ETH,2002,67067110300.0,14374794288.769016
ETH,2003,73995583200.0,14064103274.882872
ETH,2004,87325768600.0,15972968197.142187
ETH,2005,107289698100.0,17860775923.09517
ETH,2006,132651633500.0,19795942246.2104
ETH,2007,173308781900.0,22063798449.164486
ETH,2008,250206540400.0,24444156129.469482
ETH,2009,337965157200.0,26595865976.525593
ETH,2010,385876491200.0,29933790334.34179
ETH,2011,515078541000.0,33279878089.93274
ETH,2012,747326498000.0,36157859258.96668
ETH,2013,866921083000.0,39984181569.42293
ETH,2014,1060814375999.9999,44085556179.422
ETH,2015,1297961440000.0,48667131302.63265
ETH,2016,1568097000000.0,53258136694.13669
ETH,2017,1832786000000.0,58351845887.86869
ETH,2018,2200121000000.0,62329193945.75672
ETH,2019,2690751000000.0,67542461142.924904
FIN,1960,2811619072.0,53974754755.81839
FIN,1961,3187045376.0,58079356996.9786
FIN,1962,3412509440.0,59811251790.34747
FIN,1963,3706011904.0,61776111005.02182
FIN,1964,4180024576.0,65012367852.94169
FIN,1965,4622794752.0,68459881274.08018
FIN,1966,4956040704.0,70084313093.18608
FIN,1967,5436308992.0,71604321917.91508
FIN,1968,6232452096.0,73253577092.44414
FIN,1969,7113830912.0,80281003555.58289
FIN,1970,8022950000.0,84145519763.94482
FIN,1971,8816788000.0,86128763490.72437
FIN,1972,10281898000.0,92791241503.55847
FIN,1973,12514888000.0,99271622065.17436
FIN,1974,15771547000.0,102484580912.94089
FIN,1975,18234712000.0,104334323348.30312
FIN,1976,20698999000.0,104693632484.25345
FIN,1977,22702814000.0,104944385071.65245
FIN,1978,25107391000.0,108008454060.99953
FIN,1979,29129189000.0,115700736634.20984
FIN,1980,33657000000.0,121935904729.20366
FIN,1981,38067000000.0,123540433514.66302
FIN,1982,42803000000.0,127380179760.10225
FIN,1983,47752000000.0,131350086895.21736
FIN,1984,53460000000.0,135602798145.17377
FIN,1985,58245000000.0,140415201220.73657
FIN,1986,62693000000.0,144284529486.55667
FIN,1987,67716000000.0,149442450560.16824
FIN,1988,76723000000.0,157239087851.75497
FIN,1989,85891000000.0,165238066162.74698
FIN,1990,90959000000.0,166345617005.8074
FIN,1991,86899000000.0,156553968259.73358
FIN,1992,84782000000.0,151396047186.122
FIN,1993,85708000000.0,150393808335.61752
FIN,1994,90749000000.0,156353993801.95877
FIN,1995,98549000000.0,162947234504.45102
FIN,1996,102083000000.0,168922802621.39035
FIN,1997,110807000000.0,179622027752.7498
FIN,1998,120474000000.0,189424326026.1607
FIN,1999,126916000000.0,197720307821.77686
FIN,2000,136442000000.0,209135417846.3538
FIN,2001,144628000000.0,214593892247.03516
FIN,2002,148486000000.0,218257329651.0043
