Country_Code,year,GDP_PC_Constant_USD,ln_GDP_PC_Constant_USD,GDP_Current_LCU,GDP_Constant_USD
FRA,1966,16557.4791486596,9.714593191029312,82826000000.0,833342362956.4495
FRA,1967,17219.86828863568,9.753819129208898,89545000000.0,874352381611.6881
FRA,1968,17852.72489474566,9.789911430724995,97683000000.0,913622247820.1309
FRA,1969,18978.689067822488,9.85107200064379,112366000000.0,978575996273.9889
FRA,1970,19984.58614096159,9.902716562447717,125698000000.0,1038354070611.7887
FRA,1971,20880.902114934695,9.946590245801529,140192000000.0,1093560406549.9218
FRA,1972,21648.546922476773,9.982693614433485,156487000000.0,1142895006608.9016
FRA,1973,22842.66933644654,10.036385528063928,179495000000.0,1215406902330.2974
FRA,1974,23654.18367901565,10.071295278022125,209367000000.0,1267680570458.9712
FRA,1975,23279.80602822033,10.055341569689542,235876000000.0,1255512298032.3015
FRA,1976,24164.720479830314,10.092649017062701,272612000000.0,1310211941852.1755
FRA,1977,24888.173127226146,10.122147994806339,306807000000.0,1355601771435.3738
FRA,1978,25772.296388881572,10.157055410614628,348615000000.0,1409534980612.9949
FRA,1979,26577.751807852652,10.187829746592627,398210000000.0,1459573319584.543
FRA,1980,26877.731668011522,10.199053403725511,451770000000.0,1482616264182.3342
FRA,1981,27033.343151838846,10.204826314635286,509985000000.0,1498465726175.8235
FRA,1982,27567.07567977753,10.224377429468579,585989000000.0,1536008235776.9834
FRA,1983,27757.287370476934,10.231253692644264,650512000000.0,1555068022253.9414
FRA,1984,28020.457408919265,10.24069014413032,707030000000.0,1578607422855.0356
FRA,1985,28315.827019227327,10.251176185934444,757689000000.0,1604224769973.6995
FRA,1986,28814.172731222956,10.26862265380127,814596000000.0,1641719936119.9233
FRA,1987,29383.970893609974,10.28820459694667,855983000000.0,1683779164654.9524
FRA,1988,30604.40350171593,10.328899182871934,925215000000.0,1763643204660.155
FRA,1989,31761.254653473334,10.366002418783362,997121000000.0,1840253415111.921
FRA,1990,32524.048133965163,10.389735037278827,1053546000000.0,1894061230299.9253
FRA,1991,32683.34881895823,10.394621016764273,1091705000000.0,1913914322644.1602
FRA,1992,33041.36266623548,10.40551546970925,1130983000000.0,1944524371204.96
FRA,1993,32691.689853444397,10.394876191665912,1142119000000.0,1932299800778.5935
FRA,1994,33338.33455895497,10.414463201816378,1179867000000.0,1977870042046.0332
FRA,1995,33917.92335591861,10.43169886621327,1218273000000.0,2019537736337.4636
FRA,1996,34275.60826373366,10.442189250844415,1252266000000.0,2048073676765.6624
FRA,1997,34952.52744846055,10.461746061169176,1292777000000.0,2095922750995.0723
FRA,1998,36073.63897639537,10.49331765531832,1351896000000.0,2171138280346.8013
FRA,1999,37116.41692316277,10.521814655386668,1400999000000.0,2245421036606.8364
FRA,2000,38309.44273897272,10.553451691490562,1478585000000.0,2333523930837.676
FRA,2001,38786.0845424989,10.56581681547069,1538200000000.0,2379814544862.6274
FRA,2002,38942.281847573184,10.569835876273872,1587829000000.0,2406838088236.232
FRA,2003,38985.53961153944,10.570946077164887,1630666000000.0,2426650234855.519
FRA,2004,39794.63169785759,10.591487300211762,1704019000000.0,2495318440945.622
FRA,2005,40152.68968280651,10.600444707985579,1765905000000.0,2536821075827.5596
FRA,2006,40850.35874036992,10.617670882143589,1848151000000.0,2598956033155.961
FRA,2007,41582.79840580458,10.635441860874247,1941360000000.0,2661973862041.224
FRA,2008,41456.4866399732,10.63239964144327,1992380000000.0,2668760456862.055
FRA,2009,40058.68285582235,10.59810072939376,1936422000000.0,2592078593605.5967
FRA,2010,40638.3352541414,10.612467118178637,1995289000000.0,2642609548930.356
FRA,2011,41329.029668884476,10.62932042958402,2058369000000.0,2700554065228.658
FRA,2012,41258.27158874554,10.627606895024233,2088804000000.0,2709010438478.5166
FRA,2013,41282.99205139952,10.62820587939406,2117189000000.0,2724623188257.8203
FRA,2014,41480.76960751242,10.632985215872225,2149765000000.0,2750675573424.9272
FRA,2015,41793.54471188594,10.640497173856884,2198432000000.0,2781288181330.747
FRA,2016,42140.036879657615,10.64875356252765,2234129000000.0,2811756203322.1104
FRA,2017,42980.729961112935,10.668507153791529,2297242000000.0,2876185347152.3545
FRA,2018,43631.40429371209,10.683532452024439,2360687000000.0,2927751436718.368
FRA,2019,44192.814620055564,10.696317489693529,2425708000000.0,2971919320115.835
FRA,2020,40520.651797074606,10.609567044044562,2278947000000.0,2730750828276.0005
FRO,2010,48541.40119384843,10.790172345651108,13050300000.0,2320424601.2695365
FSM,1986,2321.3957098689416,7.749923882853613,112210000.0,204059968.48031944
FSM,1987,2294.9180247384356,7.738452402788485,116700000.0,206508198.45608813
FSM,1988,2302.2687957035005,7.741650348626572,124700000.0,211771892.90399078
FSM,1989,2330.7923957611492,7.753963572761945,135200000.0,219238994.33008522
FSM,1990,2361.693852268964,7.767134374584051,147200000.0,227440564.7489103
FSM,1991,2473.5353828416382,7.813403735332638,166200000.0,244333351.58171418
FSM,1992,2506.5223155543067,7.826651539737657,178100000.0,254126271.48478892
FSM,1993,2644.9583235968303,7.8804105874940955,198400000.0,274813814.78003424
FSM,1994,2577.995631373885,7.854767488918133,202500000.0,273344876.794573
FSM,1995,2720.2172044850677,7.9084670106919335,221575300.0,292518557.08430177
FSM,1996,2614.7808610015395,7.868935572223314,218534700.0,283209529.83593774
FSM,1997,2452.6322441375237,7.80491711216213,206626300.0,266044377.4183296
FSM,1998,2528.7693343370115,7.835488034260739,218873100.0,273628014.5912707
FSM,1999,2573.920729231483,7.8531855909574775,220140500.0,277388863.0685477
FSM,2000,2707.486372355432,7.9037759455680865,233271800.0,290797573.8228352
FSM,2001,2772.2395178683223,7.9274107627344,240970900.0,297100909.1299481
FSM,2002,2791.127885373441,7.934201053114838,242517200.0,298726044.1878633
FSM,2003,2838.322588341486,7.950968518752043,245432900.0,303422361.33888155
FSM,2004,2758.070305272567,7.922286549425217,240236000.0,294076488.2293822
FSM,2005,2827.353271582902,7.947096313304389,250281900.0,300081139.4794513
FSM,2006,2845.4638509628435,7.953481374030957,253541900.0,299837907.8313587
FSM,2007,2818.1414398599227,7.943832882774629,256787199.99999997,294332328.26185006
FSM,2008,2773.9848376663517,7.928040134986137,263145100.0,287243355.95551306
FSM,2009,2820.04846898094,7.9445093513663485,280284600.0,290383210.89943635
FSM,2010,2885.305491857437,7.96738606306156,296944100.0,296944100.0
FSM,2011,2961.9942831982034,7.993618064778009,311301600.0,306412384.60828775
FSM,2012,2877.2722875375866,7.9645980019434015,327248700.0,300692217.68140304
FSM,2013,2734.3464276157597,7.913647720162291,317214400.0,289627442.3059165
FSM,2014,2633.458201384102,7.876053166909921,319271200.0,282949282.98951346
FSM,2015,2718.686246529198,7.907904045009571,316489900.0,296026870.6395782
FSM,2016,2710.0816273347878,7.904734034207869,332265200.0,298691646.5567036
FSM,2017,2751.6630204099215,7.9199607425767935,366666800.0,306703111.9179103
FSM,2018,2728.6244681816884,7.911552903391099,401932300.0,307352260.09598535
FSM,2019,2732.964084622509,7.91314204446686,408060600.0,311041375.43497235
GAB,1960,4366.4438189685325,8.381704185394863,34687500300.0,2187247770.685355
GAB,1961,4962.96947385584,8.509759524824185,41114890200.0,2510235219.089967
GAB,1962,5275.390344210276,8.570807954508906,44787683300.0,2697227952.139551
GAB,1963,5528.794623341214,8.617725100294656,37850185700.0,2861554819.586582
GAB,1964,5700.008205642127,8.648222893407944,52847427600.0,2991883007.067702
GAB,1965,6076.992822093781,8.712265250975168,55500000000.0,3241206660.6134725
GAB,1966,6236.792314189181,8.738221276980065,60399990000.0,3387320404.890114
GAB,1967,6365.288974025962,8.758614910436343,66800000000.0,3526713817.21498
GAB,1968,6389.9407428854,8.762480273914717,72900020000.0,3615192044.5170727
GAB,1969,6764.382179137792,8.819426210364607,82699880000.0,3907404779.485871
GAB,1970,7205.870203102342,8.882651278809199,89500020000.0,4246541810.4816628
GAB,1971,7795.7388311034465,8.961332559694759,105100000000.0,4682183107.871379
GAB,1972,8522.083086027144,9.050416083604814,108500000000.0,5213000834.138234
GAB,1973,9220.873481111112,9.129225049710938,161100000000.0,5743811183.612847
GAB,1974,12622.314640472992,9.443221529774624,371700000000.0,8011875372.579186
GAB,1975,14747.186208412879,9.598807578038578,462400000000.0,9549363463.023258
GAB,1976,19581.78958915469,9.882355310741115,719100000000.0,12951356470.687735
GAB,1977,16741.694060348844,9.725657537271458,690200000000.0,11321804992.02775
GAB,1978,12424.901208607442,9.42745789991571,539200000000.0,8599000778.650621
GAB,1979,12189.533248796464,9.408332932061892,644600000000.0,8639794892.347948
GAB,1980,12198.728446928255,9.409086999627858,904200000000.0,8860363426.499634
GAB,1981,12504.217321711765,9.433821252125565,1049500000000.0,9311828118.392143
GAB,1982,11811.774271815257,9.376852132608004,1188900000000.0,9023392343.016373
GAB,1983,12154.037343054604,9.405416685181498,1292300000000.0,9529445903.04602
GAB,1984,12724.861959736498,9.451312993402045,1556200000000.0,10245002686.43717
GAB,1985,12097.578626017475,9.40076059800717,1500500000000.0,10005991964.629436
GAB,1986,11676.44337046106,9.36532870405719,1178700000000.0,9925584039.947165
GAB,1987,9410.70159140501,9.149602787866531,986300000500.0,8223739210.382688
GAB,1988,10328.766574982596,9.242688152756461,1142100001300.0,9280107562.157763
GAB,1989,10905.022031422472,9.296978698938362,1335500000000.0,10073121520.733377
GAB,1990,11159.789373110129,9.32007236237997,1620600000000.0,10596141891.242455
GAB,1991,11522.857425979615,9.352087943942555,1524201000000.0,11243831433.40952
